1	3 
2	37 
3	54 
4	41 
5	57 
6	24 
7	43 
8	6 
9	13 
10	13 
11	40 
12	55 
13	41 
14	23 
15	27 
16	5 
17	7 
18	48 
19	32 
20	21 
21	17 
22	11 
23	53 
24	7 
25	10 
26	34 
27	2 
28	5 
29	29 
30	30 
31	46 
32	13 
33	54 
34	29 
35	49 
36	26 
37	56 
38	22 
39	11 
40	44 
41	47 
42	14 
43	8 
44	42 
45	25 
46	38 
47	53 
48	4 
49	59 
50	22 
51	30 
52	42 
53	6 
54	35 
55	53 
56	21 
57	53 
58	6 
59	50 
60	10 
61	39 
62	55 
63	36 
64	53 
65	30 
66	53 
67	38 
68	6 
69	33 
70	23 
71	52 
72	41 
73	41 
74	21 
75	41 
76	23 
77	49 
78	57 
79	54 
80	22 
81	9 
82	43 
83	39 
84	42 
85	42 
86	50 
87	3 
88	52 
89	18 
90	58 
91	34 
92	20 
93	11 
94	51 
95	26 
96	33 
97	45 
98	22 
99	20 
100	30 
101	26 
102	21 
103	22 
104	32 
105	53 
106	41 
107	38 
108	6 
109	27 
110	41 
111	43 
112	3 
113	36 
114	22 
115	18 
116	37 
117	38 
118	26 
119	12 
120	54 
121	21 
122	9 
123	46 
124	58 
125	29 
126	42 
127	21 
128	20 
129	8 
130	58 
131	20 
132	27 
133	46 
134	41 
135	19 
136	39 
137	57 
138	41 
139	45 
140	14 
141	20 
142	41 
143	32 
144	4 
145	53 
146	57 
147	54 
148	27 
149	22 
150	18 
151	42 
152	11 
153	6 
154	45 
155	20 
156	40 
157	21 
158	45 
159	29 
160	31 
161	27 
162	49 
163	40 
164	26 
165	31 
166	6 
167	28 
168	2 
169	19 
170	15 
171	46 
172	1 
173	8 
174	53 
175	27 
176	30 
177	21 
178	34 
179	17 
180	29 
181	7 
182	14 
183	11 
184	16 
185	57 
186	46 
187	29 
188	27 
189	30 
190	16 
191	48 
192	8 
193	27 
194	43 
195	41 
196	50 
197	30 
198	21 
199	6 
200	54 
201	54 
202	9 
203	37 
204	20 
205	46 
206	51 
207	34 
208	42 
209	53 
210	41 
211	52 
212	45 
213	28 
214	45 
215	55 
216	55 
217	55 
218	59 
219	54 
220	22 
221	52 
222	18 
223	27 
224	45 
225	50 
226	46 
227	40 
228	57 
229	4 
230	22 
231	26 
232	38 
233	45 
234	51 
235	46 
236	55 
237	10 
238	53 
239	55 
240	30 
241	54 
242	20 
243	40 
244	8 
245	52 
246	46 
247	40 
248	44 
249	50 
250	6 
251	55 
252	42 
253	46 
254	55 
255	17 
256	6 
257	36 
258	36 
259	48 
260	41 
261	36 
262	35 
263	55 
264	40 
265	45 
266	11 
267	53 
268	9 
269	54 
270	48 
271	22 
272	27 
273	30 
274	40 
275	36 
276	10 
277	39 
278	27 
279	1 
280	1 
281	50 
282	29 
283	27 
284	52 
285	27 
286	49 
287	41 
288	54 
289	51 
290	27 
291	20 
292	43 
293	51 
294	5 
295	56 
296	18 
297	14 
298	42 
299	58 
300	1 
301	59 
302	54 
303	50 
304	15 
305	7 
306	15 
307	37 
308	32 
309	50 
310	24 
311	56 
312	52 
313	29 
314	23 
315	20 
316	21 
317	9 
318	27 
319	42 
320	30 
321	18 
322	21 
323	12 
324	6 
325	52 
326	59 
327	29 
328	50 
329	47 
330	57 
331	19 
332	36 
333	2 
334	26 
335	45 
336	52 
337	53 
338	16 
339	46 
340	33 
341	14 
342	16 
343	46 
344	24 
345	12 
346	57 
347	18 
348	19 
349	41 
350	39 
351	32 
352	18 
353	45 
354	31 
355	39 
356	17 
357	54 
358	42 
359	36 
360	28 
361	6 
362	6 
363	11 
364	44 
365	52 
366	35 
367	42 
368	9 
369	35 
370	42 
371	45 
372	55 
373	52 
374	1 
375	41 
376	36 
377	50 
378	50 
379	20 
380	59 
381	6 
382	14 
383	21 
384	41 
385	17 
386	30 
387	36 
388	32 
389	45 
390	28 
391	37 
392	53 
393	30 
394	25 
395	15 
396	58 
397	55 
398	50 
399	42 
400	54 
401	21 
402	41 
403	1 
404	40 
405	22 
406	53 
407	34 
408	47 
409	55 
410	16 
411	55 
412	25 
413	12 
414	1 
415	43 
416	52 
417	35 
418	56 
419	22 
420	46 
421	36 
422	12 
423	6 
424	4 
425	55 
426	46 
427	4 
428	4 
429	50 
430	52 
431	28 
432	40 
433	47 
434	39 
435	43 
436	27 
437	42 
438	46 
439	6 
440	6 
441	48 
442	55 
443	53 
444	48 
445	36 
446	22 
447	45 
448	32 
449	55 
450	42 
451	36 
452	25 
453	46 
454	33 
455	52 
456	22 
457	42 
458	56 
459	46 
460	55 
461	22 
462	51 
463	26 
464	30 
465	58 
466	24 
467	54 
468	30 
469	7 
470	38 
471	41 
472	52 
473	50 
474	20 
475	35 
476	41 
477	53 
478	34 
479	32 
480	44 
481	21 
482	47 
483	44 
484	15 
485	22 
486	7 
487	52 
488	23 
489	30 
490	54 
491	50 
492	2 
493	27 
494	14 
495	30 
496	58 
497	46 
498	47 
499	54 
500	36 
501	27 
502	49 
503	54 
504	55 
505	54 
506	18 
507	6 
508	50 
509	21 
510	47 
511	31 
512	48 
513	29 
514	24 
515	6 
516	19 
517	20 
518	44 
519	21 
520	19 
521	18 
522	45 
523	36 
524	46 
525	55 
526	4 
527	22 
528	57 
529	45 
530	30 
531	15 
532	45 
533	23 
534	4 
535	36 
536	48 
537	29 
538	26 
539	31 
540	58 
541	30 
542	19 
543	31 
544	30 
545	4 
546	54 
547	6 
548	30 
549	46 
550	50 
551	33 
552	46 
553	42 
554	39 
555	34 
556	54 
557	52 
558	11 
559	33 
560	27 
561	52 
562	12 
563	54 
564	11 
565	42 
566	32 
567	59 
568	55 
569	42 
570	2 
571	2 
572	36 
573	30 
574	42 
575	52 
576	40 
577	54 
578	18 
579	29 
580	29 
581	50 
582	27 
583	27 
584	36 
585	46 
586	17 
587	47 
588	29 
589	31 
590	2 
591	37 
592	1 
593	20 
594	41 
595	55 
596	54 
597	36 
598	36 
599	50 
600	41 
601	35 
602	32 
603	32 
604	20 
605	47 
606	4 
607	20 
608	42 
609	50 
610	51 
611	41 
612	21 
613	40 
614	53 
615	18 
616	23 
617	22 
618	41 
619	36 
620	55 
621	25 
622	11 
623	4 
624	42 
625	8 
626	41 
627	36 
628	25 
629	36 
630	21 
631	29 
632	52 
633	34 
634	54 
635	42 
636	26 
637	46 
638	46 
639	8 
640	20 
641	27 
642	41 
643	53 
644	14 
645	2 
646	23 
647	27 
648	20 
649	25 
650	30 
651	40 
652	50 
653	42 
654	40 
655	46 
656	37 
657	12 
658	45 
659	19 
660	29 
661	4 
662	2 
663	11 
664	50 
665	33 
666	14 
667	53 
668	46 
669	45 
670	42 
671	58 
672	6 
673	14 
674	11 
675	39 
676	40 
677	39 
678	27 
679	8 
680	14 
681	46 
682	46 
683	57 
684	55 
685	54 
686	53 
687	53 
688	41 
689	32 
690	41 
691	31 
692	2 
693	34 
694	14 
695	42 
696	47 
697	38 
698	50 
699	58 
700	9 
701	33 
702	9 
703	55 
704	53 
705	32 
706	34 
707	50 
708	36 
709	26 
710	33 
711	39 
712	54 
713	11 
714	23 
715	6 
716	42 
717	42 
718	42 
719	41 
720	25 
721	57 
722	57 
723	46 
724	32 
725	41 
726	4 
727	22 
728	18 
729	37 
730	42 
731	21 
732	20 
733	33 
734	41 
735	53 
736	4 
737	22 
738	45 
739	11 
740	20 
741	47 
742	53 
743	29 
744	46 
745	4 
746	19 
747	29 
748	11 
749	34 
750	40 
751	48 
752	53 
753	58 
754	54 
755	32 
756	36 
757	40 
758	36 
759	52 
760	25 
761	29 
762	42 
763	58 
764	20 
765	58 
766	52 
767	8 
768	8 
769	54 
770	50 
771	27 
772	48 
773	26 
774	4 
775	46 
776	39 
777	53 
778	11 
779	55 
780	21 
781	23 
782	6 
783	29 
784	30 
785	36 
786	57 
787	55 
788	6 
789	33 
